#received,RA,Decl
2009-10-19 06:19:49,110.473,71.3434
2009-10-19 06:25:41,251.52,36.6247
2009-10-19 06:34:57,83.6331,22.0145
2009-10-19 06:46:55,322.9,21.204
2009-10-19 07:04:56,83.6331,22.0145
2009-10-19 07:40:02,110.473,71.3434
2009-10-19 07:42:21,273.39,-12.8
2009-10-19 07:48:22,277.58,6.28
2009-10-19 07:54:28,137.568,-50.74
2009-10-19 08:00:19,202.22,-56.07
2009-10-19 08:03:58,100.82,8.98
2009-10-19 08:05:04,128.55,-45.75
2009-10-19 08:07:02,128.55,-45.75
2009-10-19 08:07:29,266.5,-29
2009-10-19 08:09:42,170.76,-64.27
2009-10-19 08:14:30,40.09,61.22
2009-10-19 08:58:48,128.55,-45.75
2009-10-19 09:08:26,86.405,28.9362
2009-10-19 09:10:44,299.447,34.8812
2009-10-19 09:20:11,259.804,17.7518
2009-10-19 09:36:38,128.55,-45.75
2009-10-19 10:01:57,128.55,-45.75
2009-10-19 11:08:04,237.725,-54.3066
2009-10-19 11:45:48,237.725,-54.3066
2009-10-19 12:06:34,237.725,-54.3066
2009-10-19 12:56:42,237.725,-54.3066
2009-10-19 12:59:12,239.917,-53.233
2009-10-19 13:01:37,308.107,40.9577
2009-10-19 14:21:42,237.725,-54.3066
2009-10-19 14:51:09,128.55,-45.75
2009-10-19 14:51:39,128.55,-45.75
2009-10-19 14:51:58,237.725,-54.3066
2009-10-19 14:52:01,210.195,-63.4285
2009-10-19 14:52:22,128.55,-45.75
2009-10-19 14:53:08,128.55,-45.75
2009-10-19 14:53:22,210.195,-63.4285
2009-10-19 14:55:50,194.047,-5.78931
2009-10-19 15:13:41,237.725,-54.3066
2009-10-19 15:20:19,304.7,36.7917
2009-10-19 15:30:39,237.725,-54.3066
2009-10-19 15:37:15,237.725,-54.3066
2009-10-19 15:42:23,286.965,6.022
2009-10-19 15:47:41,237.725,-54.3066
2009-10-19 16:19:41,194.047,-5.78931
2009-10-19 16:52:07,237.725,-54.3066
2009-10-19 16:53:20,286.81,9.32225
2009-10-19 17:07:56,213.375,-62.0943
2009-10-19 17:12:16,56.7046,68.0965
2009-10-19 17:12:53,193.98,-5.82
2009-10-19 18:10:06,193.98,-5.82
2009-10-19 19:18:57,286.81,9.32225
2009-10-19 19:20:17,75.2782,45.2761
2009-10-19 19:39:12,40.1319,61.2293
2009-10-20 04:47:07,308.107,40.9577
2009-10-20 05:21:28,187.7,12.39
2009-10-20 06:55:03,243.562,-51.8191
2009-10-20 08:00:47,157.981,-39.9584
2009-10-20 08:01:13,157.981,-39.9584
2009-10-20 10:37:20,128.55,-45.75
2009-10-20 10:39:22,128.55,-45.75
2009-10-20 10:46:44,128.55,-45.75
2009-10-20 11:24:20,86.405,28.9362
2009-10-20 11:42:16,268.992,-25.0707
2009-10-20 11:48:46,228.211,-9.09995
2009-10-20 11:50:18,228.211,-9.09995
2009-10-20 12:36:28,266.405,-28.9362
2009-10-20 12:53:06,155.949,0.64468
2009-10-20 12:54:28,202.018,-7.8936
2009-10-20 12:55:15,202.018,-7.8936
2009-10-20 12:57:28,196.496,-62.7
2009-10-20 13:23:23,40.09,61.22
2009-10-20 13:39:28,266.5,-29
2009-10-20 13:55:33,273.39,-12.8
2009-10-20 14:01:01,266.405,-28.9362
2009-10-20 14:06:18,202.018,-7.8936
2009-10-20 14:18:48,100.82,8.98
2009-10-20 15:23:20,193.98,-5.82
2009-10-20 15:25:30,193.98,-5.82
2009-10-20 15:48:43,248.966,-47.5898
2009-10-20 16:04:10,258.39,-39.76
2009-10-20 16:41:22,185.594,4.22105
2009-10-20 17:14:03,248.966,-47.5898
2009-10-20 17:15:30,272.164,-20.4111
2009-10-20 18:40:44,272.164,-20.4111
2009-10-20 18:41:24,81.5037,-66.0768
2009-10-20 20:11:03,64.589,38.027
2009-10-20 20:14:37,64.589,38.027
2009-10-20 20:21:33,64.589,38.027
2009-10-20 20:24:20,64.589,38.027
2009-10-20 20:27:31,64.589,38.027
2009-10-21 00:22:55,279.057,59.425
2009-10-21 01:00:20,59.445,32.105
2009-10-21 03:38:01,65.8158,-1.3425
2009-10-21 04:23:40,308.107,40.9577
2009-10-21 04:33:54,136.628,69.5086
2009-10-21 04:33:55,136.628,69.5086
2009-10-21 04:50:36,253.468,39.76
2009-10-21 05:16:03,266.39,-28.93
2009-10-21 06:00:38,128.55,-45.75
2009-10-21 06:14:47,185.594,4.22105
2009-10-21 10:35:04,0,0
2009-10-21 11:54:58,23.4626,30.6602
2009-10-21 13:35:46,78.77,-53.87
2009-10-21 15:07:40,344.188,-10.4103
2009-10-21 15:25:31,155.949,0.64478
2009-10-21 15:26:54,344.188,-10.4103
2009-10-21 17:18:17,344.188,-10.4103
2009-10-21 17:57:29,83.6331,22.0145
2009-10-21 18:06:22,344.188,-10.4103
2009-10-21 19:00:15,12.8103,-6.8197
2009-10-21 19:03:01,19.6739,-21.6189
2009-10-21 19:05:01,26.24,-27.5455
2009-10-21 19:13:47,31.2346,-17.0528
2009-10-21 19:15:31,32.6536,-51.049
2009-10-21 19:17:15,34.4802,1.7489
2009-10-21 19:20:18,35.2629,35.9222
2009-10-21 20:58:00,270.246,-22.9467
2009-10-22 00:24:31,64.589,38.027
2009-10-22 00:29:31,64.589,38.027
2009-10-22 00:40:17,64.589,38.027
2009-10-22 00:42:10,64.589,38.027
2009-10-22 02:04:08,290.83,14.1558
2009-10-22 06:19:34,308.107,40.9577
2009-10-22 06:21:22,308.107,40.9577
2009-10-22 06:30:21,84.7,-44.08
2009-10-22 10:16:22,258.388,-39.7622
2009-10-22 10:45:47,277.58,6.28
2009-10-22 10:56:07,266.835,-28.3853
2009-10-22 10:59:30,164,-60.5
2009-10-22 11:02:08,137.568,-50.74
2009-10-22 11:06:55,202.22,-56.07
2009-10-22 11:20:51,170.76,-64.27
2009-10-22 11:40:51,258.25,-39.7667
2009-10-22 12:35:03,350.85,58.815
2009-10-22 12:43:12,350.85,58.815
2009-10-22 12:44:31,350.85,58.815
2009-10-22 13:28:10,64.589,38.027
2009-10-22 14:40:48,210.195,-63.4285
2009-10-22 14:40:55,17,65
2009-10-22 14:42:54,210.195,-63.4285
2009-10-22 14:45:26,210.195,-63.4285
2009-10-22 14:55:22,164,-60.5
2009-10-22 14:56:48,17,65
2009-10-22 14:58:47,34.4802,1.7489
2009-10-22 15:01:38,35.2629,35.9222
2009-10-22 15:02:00,35.2629,35.9222
2009-10-22 15:04:29,37.3554,-36.706
2009-10-22 15:06:31,39.4811,28.7987
2009-10-22 16:04:26,130.199,-45.0584
2009-10-22 16:16:40,210.195,-63.4285
2009-10-22 17:03:50,344.188,-10.4103
2009-10-22 17:14:18,57.488,-21.0927
2009-10-22 17:16:20,65.8029,-1.3167
2009-10-22 17:19:28,103.574,45.2506
2009-10-22 17:21:02,112.578,-11.7015
2009-10-22 17:26:28,126.256,55.9106
2009-10-22 17:28:21,153.184,24.6578
2009-10-22 17:29:40,154.042,5.2457
2009-10-22 17:30:59,158.462,60.7631
2009-10-22 17:32:09,172.555,-14.7923
2009-10-22 17:33:34,176.734,-38.2041
2009-10-22 17:33:39,1.7565,73.0523
2009-10-22 17:34:58,197.645,32.376
2009-10-22 17:36:17,202.986,-5.1127
2009-10-22 17:37:32,224.374,-35.6767
2009-10-22 17:38:59,227.818,-5.6501
2009-10-22 17:40:33,238.365,12.9279
2009-10-22 17:42:08,250.642,39.8085
2009-10-22 17:43:40,314.08,-47.2355
2009-10-22 17:44:54,326.82,9.4936
2009-10-22 17:46:12,329.386,31.5046
2009-10-22 17:47:17,330.889,17.4376
2009-10-22 17:50:13,331.966,-53.7358
2009-10-22 17:51:25,337.445,-8.5269
2009-10-22 17:52:41,338.142,11.7316
2009-10-22 17:53:47,351.921,9.72
2009-10-22 19:13:12,330.68,42.278
2009-10-22 19:15:45,330.68,42.278
2009-10-22 19:18:45,330.68,42.278
2009-10-22 19:22:50,330.68,42.278
2009-10-22 19:25:32,330.68,42.278
2009-10-22 19:28:25,330.68,42.278
2009-10-22 19:48:56,253.468,39.7602
2009-10-22 21:44:37,278.69,-8.75
2009-10-22 22:08:41,287.78,9.1
2009-10-22 23:09:12,155.949,0.64478
2009-10-22 23:16:24,193.98,-5.82
2009-10-23 03:41:23,39.6622,16.6165
2009-10-23 05:12:35,84.7,-44.08
2009-10-23 06:01:28,333.553,-26.5975
2009-10-23 08:47:28,194.047,-5.78931
2009-10-23 11:07:20,268.607,-26.3328
2009-10-23 11:35:46,248.133,82.5379
2009-10-23 11:45:23,248.133,82.5379
2009-10-23 12:03:50,303.476,34.3317
2009-10-23 12:06:59,350.85,58.815
2009-10-23 12:41:44,64.6042,57.4878
2009-10-23 13:45:05,40.1317,61.2281
2009-10-23 13:49:54,281.259,-4.56528
2009-10-23 14:45:54,290.83,14.1558
2009-10-23 14:54:33,64.6042,57.4878
2009-10-23 14:55:04,272.463,-19.731
2009-10-23 16:30:36,248.133,82.5379
2009-10-23 18:25:14,135.529,-40.5547
2009-10-23 18:30:00,343.491,16.1482
2009-10-23 18:34:33,343.491,16.1482
2009-10-24 05:43:29,298.242,32.877
2009-10-24 16:21:21,248.133,82.5379
2009-10-24 21:43:18,164.657,56.4698
2009-10-24 21:44:47,164.657,56.4698
2009-10-24 21:47:23,342.524,38.4104
2009-10-24 21:49:15,342.524,38.4104
2009-10-25 08:17:55,257.428,-44.4856
2009-10-25 08:18:49,257.428,-44.4856
2009-10-25 08:28:20,164.495,-52.449
2009-10-25 10:35:52,333.553,-26.5975
2009-10-25 10:47:01,119.847,-56.638
2009-10-25 11:09:31,228.211,-9.09995
2009-10-25 12:05:44,84.7,-44.08
2009-10-25 12:08:40,84.7,-44.08
2009-10-25 14:03:31,119.847,-56.638
2009-10-25 14:18:44,272.463,-19.731
2009-10-25 14:19:10,162.53,-59.8893
2009-10-25 14:55:57,166.114,38.2088
2009-10-25 15:03:27,35.665,43.0355
2009-10-25 16:59:35,330.68,42.2778
2009-10-25 17:30:47,330.68,42.2778
2009-10-25 21:28:51,32.6925,-51.0172
2009-10-25 21:42:06,32.6925,-51.0172
2009-10-26 01:38:05,330.68,42.2778
2009-10-26 03:23:12,342.973,22.2937
2009-10-26 04:27:26,266.4,-28.9333
2009-10-26 04:31:05,330.68,42.2778
2009-10-26 04:31:39,330.68,42.2778
2009-10-26 04:47:47,330.68,42.2778
2009-10-26 04:57:27,54.66,-35.3
2009-10-26 04:58:56,330.68,42.2778
2009-10-26 05:00:24,54.66,-35.3
2009-10-26 05:00:57,54.66,-35.3
2009-10-26 05:04:48,330.68,42.2778
2009-10-26 05:05:37,330.68,42.2778
2009-10-26 05:15:18,26.5934,61.7509
2009-10-26 05:24:17,216.752,23.8
2009-10-26 09:52:47,282.343,-0.9225
2009-10-26 09:57:37,258.525,-38.5333
2009-10-26 10:27:17,83.6331,22.0145
2009-10-26 10:29:41,253.468,39.76
2009-10-26 11:10:44,350.85,58.815
2009-10-26 12:14:03,276.563,-14.8484
2009-10-26 13:05:12,341.707,44.334
2009-10-26 13:28:17,281.228,-2.94808
2009-10-26 13:58:06,NULL,NULL
2009-10-26 13:59:10,44.0533,19.5393
2009-10-26 14:01:28,44.0533,19.5393
2009-10-26 14:19:56,258.654,-38.542
2009-10-26 14:22:24,281.228,-2.94808
2009-10-26 14:22:56,345.285,58.879
2009-10-26 14:52:03,259.496,-37.4333
2009-10-26 15:12:09,345.285,58.879
2009-10-26 15:13:14,15.1798,-72.1927
2009-10-26 15:49:02,343.491,16.1482
2009-10-26 15:50:28,343.491,16.1482
2009-10-26 15:53:33,238.481,-3.0952
2009-10-26 15:55:41,238.481,-3.0952
2009-10-26 16:12:11,44.0533,19.5393
2009-10-26 16:26:20,330.68,42.2778
2009-10-26 16:27:00,330.68,42.2778
2009-10-26 16:27:42,330.68,42.2778
2009-10-26 16:28:29,330.68,42.2778
2009-10-26 16:29:03,330.68,42.2778
2009-10-26 16:32:35,15.1798,-72.1927
2009-10-26 16:33:22,26.5935,61.7509
2009-10-26 16:44:01,330.68,42.2778
2009-10-26 16:45:10,330.68,42.2778
2009-10-26 17:05:15,277.168,-21.7706
2009-10-26 17:44:12,330.68,42.2778
2009-10-26 17:50:22,155.949,0.64468
2009-10-26 18:06:37,128.55,-45.75
2009-10-26 18:10:41,330.68,42.2778
2009-10-26 18:48:07,258.654,-38.542
2009-10-26 19:14:51,259.496,-37.4333
2009-10-26 21:28:38,258.417,-39.7667
2009-10-26 22:53:05,40.1319,61.2293
2009-10-26 23:29:54,128.55,-45.75
2009-10-27 00:41:11,330.68,42.2778
2009-10-27 01:05:21,119.847,-56.638
2009-10-27 02:23:51,193.98,-5.82
2009-10-27 02:36:19,276.133,-24.8697
2009-10-27 04:00:19,276.133,-24.8697
2009-10-27 04:23:16,330.68,42.2778
2009-10-27 04:28:07,330.68,42.2778
2009-10-27 04:39:12,330.68,42.2778
2009-10-27 04:44:31,330.68,42.2778
2009-10-27 04:50:24,330.68,42.2778
2009-10-27 05:52:04,83.6331,22.0145
2009-10-27 06:47:43,269.269,-24.6384
2009-10-27 08:26:37,196.497,-62.7046
2009-10-27 08:33:15,278.704,-8.70207
2009-10-27 08:33:55,278.704,-8.70207
2009-10-27 08:34:57,35.8702,43.8002
2009-10-27 08:40:44,270.129,-23.475
2009-10-27 08:59:01,257.536,-40.1928
2009-10-27 09:28:07,249.767,-46.9706
2009-10-27 11:48:03,49.9507,41.5117
2009-10-27 12:04:03,83.6331,22.0145
2009-10-27 12:12:35,287.784,9.09982
2009-10-27 14:16:37,250.745,39.8103
2009-10-27 14:25:54,291.076,14.1065
2009-10-27 15:51:30,211.391,-61.9725
2009-10-27 16:23:50,211.391,-61.9725
2009-10-27 16:56:40,251.792,-45.8714
2009-10-27 17:35:36,257.195,-40.1479
2009-10-27 18:52:39,257.195,-40.1479
2009-10-27 18:54:29,280.331,-4.93643
2009-10-27 19:00:39,7.61429,4.86105
2009-10-27 21:04:58,49.9507,41.5117
2009-10-28 01:38:46,329.72,-30.2217
2009-10-28 02:04:55,329.72,-30.2217
2009-10-28 03:56:31,329.72,-30.2217
2009-10-28 03:56:54,329.72,-30.2217
2009-10-28 03:59:45,329.72,-30.2217
2009-10-28 04:05:56,329.72,-30.2217
2009-10-28 06:02:07,110.025,28.6205
2009-10-28 07:03:09,220.701,12.0112
2009-10-28 08:53:16,34.38,73.82
2009-10-28 09:12:19,88.88,39.81
2009-10-28 09:22:58,254.07,-33.04
2009-10-28 09:37:22,278.42,-21.06
2009-10-28 10:51:08,201.365,-43.0191
2009-10-28 10:51:40,201.365,-43.0191
2009-10-28 10:51:51,128.55,-45.75
2009-10-28 11:35:12,39.6622,16.6165
2009-10-28 12:06:21,216.752,23.8
2009-10-28 12:14:12,194.047,-5.78931
2009-10-28 12:23:00,90.87,-41.95
2009-10-28 12:23:58,194.047,-5.78931
2009-10-28 12:24:43,194.047,-5.78931
2009-10-28 12:40:51,245.236,-4.505
2009-10-28 12:42:37,245.236,-4.505
2009-10-28 12:51:09,333.4,-26.767
2009-10-28 13:57:55,250.747,39.81
2009-10-28 14:04:31,274.673,-17.0593
2009-10-28 15:21:40,65.4282,32.9074
2009-10-28 17:08:02,341.5,21.2
2009-10-28 17:37:38,341.5,21.2
2009-10-28 18:17:41,84.7342,-64.0823
2009-10-28 18:17:41,271.318,-21.584
2009-10-28 20:16:17,140.657,50.6037
2009-10-28 20:41:38,165,50
2009-10-28 21:09:31,119.8,-56.6
2009-10-29 03:53:02,182.636,39.4054
2009-10-29 06:04:14,133.704,20.1085
2009-10-29 06:05:38,267.021,-24.78
2009-10-29 06:52:20,194.047,-5.78931
2009-10-29 06:52:51,194.047,-5.78931
2009-10-29 06:53:18,194.047,-5.78931
2009-10-29 07:55:06,114.46,-30.66
2009-10-29 09:46:02,292.44,18.2
2009-10-29 10:02:41,83.6331,22.0145
2009-10-29 10:41:43,280.252,-5.59625
2009-10-29 10:42:16,280.252,-5.59625
2009-10-29 11:29:46,308.107,40.9577
2009-10-29 12:10:57,98.4756,17.7703
2009-10-29 12:46:19,290.83,14.156
2009-10-29 13:20:08,98.5197,17.8072
2009-10-29 13:22:44,98.5197,17.8072
2009-10-29 13:28:19,40.6696,-0.01328
2009-10-29 13:38:27,280.252,-5.59625
2009-10-29 13:43:03,257.536,-40.1928
2009-10-29 13:46:42,50.6738,-37.2082
2009-10-29 13:58:22,337.246,61.2417
2009-10-29 14:02:01,275.389,-14.4521
2009-10-29 14:03:59,270.129,-23.475
2009-10-29 16:26:37,128.55,-45.75
2009-10-29 16:39:16,308.107,40.9577
2009-10-29 16:48:16,281.259,-4.56528
2009-10-29 17:24:43,84.9118,-69.7433
2009-10-30 00:24:33,258.417,-39.7667
2009-10-30 00:29:53,258.417,-39.7667
2009-10-30 01:32:44,266.816,-29.9669
2009-10-30 05:55:35,351.324,39.9601
2009-10-30 05:55:45,351.324,39.9601
2009-10-30 05:55:55,351.324,39.9601
2009-10-30 06:06:46,276.137,-24.8698
2009-10-30 06:10:29,128.836,-45.1764
2009-10-30 08:16:06,266.405,-28.9362
2009-10-30 08:56:40,97.9568,10.5734
2009-10-30 11:04:45,187.875,-14.1667
2009-10-30 11:04:59,251.647,-45.1179
2009-10-30 11:18:00,37.3554,-36.706
2009-10-30 13:19:35,353.4,-66.3
2009-10-30 14:00:06,95,-0.05
2009-10-30 14:24:35,95.6854,-0.34583
2009-10-30 14:44:08,170.01,-33.5
2009-10-30 15:00:20,103.574,45.2506
2009-10-30 15:00:32,103.574,45.2506
2009-10-30 15:44:18,112.578,-11.7015
2009-10-30 15:49:56,126.256,55.9106
2009-10-30 15:56:44,153.184,24.6578
2009-10-30 17:32:12,153.401,-45.0756
2009-10-30 18:36:12,298.057,29.4189
2009-10-30 18:40:59,238.875,-53.2833
2009-10-30 18:44:30,154.042,5.2457
2009-10-30 18:45:39,154.042,5.2457
2009-10-30 18:49:56,158.462,60.7631
2009-10-30 18:56:25,172.555,-14.7923
2009-10-30 18:58:37,176.734,-38.2041
2009-10-30 19:00:35,197.645,32.376
2009-10-30 19:03:06,202.986,-5.1127
2009-10-30 19:05:25,224.374,-35.6767
2009-10-30 19:07:50,227.818,-5.6501
2009-10-30 19:10:10,238.365,12.9279
2009-10-30 19:12:27,250.642,39.8085
2009-10-30 19:21:13,306.419,-7.6053
2009-10-30 19:21:37,306.419,-7.6053
2009-10-30 19:21:51,306.419,-7.6053
2009-10-30 19:22:16,306.419,-7.6053
2009-10-30 19:22:44,287.796,-20.1029
2009-10-30 19:29:04,343.491,16.1482
2009-10-30 20:46:32,279.235,38.7837
2009-10-30 20:49:36,350,-33
2009-10-30 21:41:24,350,-33
2009-10-30 22:08:34,355.505,-31.7738
2009-10-30 22:39:34,251.39,36.58
2009-10-30 22:45:34,251.39,36.58
2009-10-31 00:29:58,193.98,-5.82
2009-10-31 00:33:58,193.98,-5.82
2009-10-31 05:10:32,333.553,-26.5975
2009-10-31 05:12:15,333.553,-26.5975
2009-10-31 05:18:26,183.55,-26.5833
2009-10-31 06:29:54,251.39,36.58
2009-10-31 06:32:13,228.481,-59.1358
2009-10-31 14:33:56,333.4,-26.767
2009-10-31 15:31:40,333.4,-26.767
2009-10-31 15:41:21,306.419,-7.6053
2009-10-31 15:45:17,306.419,-7.6053
2009-10-31 15:49:26,314.08,-47.2355
2009-10-31 15:52:15,326.82,9.4936
2009-10-31 15:54:24,329.386,31.5046
2009-10-31 15:56:10,330.889,17.4376
2009-10-31 15:58:02,331.966,-53.7358
2009-10-31 16:00:48,337.445,-8.5269
2009-10-31 16:02:30,338.142,11.7316
2009-10-31 16:04:18,351.921,9.72
2009-10-31 18:38:58,227.818,-5.65
2009-10-31 23:34:07,128.55,-45.75
2009-11-01 01:10:05,133.704,20.1085
2009-11-01 03:30:11,119.8,-56.6
2009-11-01 11:35:57,211.453,-11.7844
2009-11-01 12:01:45,290.83,14.156
2009-11-01 16:18:41,290.83,14.156
2009-11-01 18:59:25,83.6331,22.0145
2009-11-02 02:55:02,6.02363,-72.0813
2009-11-02 02:56:32,6.02363,-72.0813
2009-11-02 03:00:26,193.98,-5.82
2009-11-02 03:53:58,57.3467,-11.9908
2009-11-02 04:04:46,187.706,12.3911
2009-11-02 04:06:53,204.253,-29.8663
2009-11-02 07:55:58,21,-60
2009-11-02 08:39:34,313.875,25.6667
2009-11-02 08:43:19,194.047,-5.78931
2009-11-02 08:49:17,194.047,-5.78931
2009-11-02 09:03:40,194.047,-5.78931
2009-11-02 09:29:31,305.273,36.8513
2009-11-02 09:39:42,305.273,36.8513
2009-11-02 09:42:17,305.273,36.8513
2009-11-02 09:58:26,305.378,40.4462
2009-11-02 15:47:45,128.55,-45.75
2009-11-02 16:52:16,155.992,-57.7636
2009-11-02 18:30:00,238.481,-3.0952
2009-11-03 00:42:57,148.967,69.6802
2009-11-03 01:09:10,148.967,69.6802
2009-11-03 01:52:34,272.164,-20.411
2009-11-03 01:53:08,286.809,9.322
2009-11-03 01:53:37,162.537,-59.8889
2009-11-03 01:54:08,237.725,-54.3066
2009-11-03 01:54:32,248.967,-47.5867
2009-11-03 02:02:55,26.5934,61.7509
2009-11-03 03:10:42,272.164,-20.411
2009-11-03 03:17:03,85.0465,-69.3316
2009-11-03 03:22:41,286.809,9.322
2009-11-03 03:29:57,11.888,-25.2883
2009-11-03 05:49:01,187.706,12.3911
2009-11-03 05:58:37,233.96,4.72
2009-11-03 06:01:51,204.9,8.4
2009-11-03 06:07:37,204.9,8.4
2009-11-03 06:09:32,135,53.8
2009-11-03 06:11:57,204.9,8.4
2009-11-03 06:14:05,170.01,33.5
2009-11-03 06:21:49,343.49,16.1482
2009-11-03 07:44:42,114.464,-30.6613
2009-11-03 09:13:01,284.025,1.3
2009-11-03 09:17:44,343.491,16.1482
2009-11-03 09:18:04,194.047,-5.78931
2009-11-03 09:22:53,266.405,-28.9362
2009-11-03 09:23:39,194.047,-5.78931
2009-11-03 09:23:50,194.047,-5.78931
2009-11-03 09:24:15,194.047,-5.78931
2009-11-03 09:24:36,194.047,-5.78931
2009-11-03 09:30:05,233.96,4.72
2009-11-03 09:33:53,128.55,-45.75
2009-11-03 09:36:03,135,53.8
2009-11-03 09:39:42,204.9,8.4
2009-11-03 09:42:02,194.047,-5.78931
2009-11-03 09:42:20,194.047,-5.78931
2009-11-03 09:54:41,233.96,-4.72
2009-11-03 09:57:07,204.9,-8.4
2009-11-03 10:00:11,170.01,-33.5
2009-11-03 10:21:38,114.464,-30.6613
2009-11-03 10:23:07,128.55,-45.75
2009-11-03 10:24:27,128.836,-45.1763
2009-11-03 10:24:43,128.836,-45.1763
2009-11-03 10:25:31,128.836,-45.1763
2009-11-03 10:27:48,128.836,-45.1763
2009-11-03 11:37:36,194.047,-5.78931
2009-11-03 12:41:04,192.85,27.1167
2009-11-03 16:44:39,341.707,44.334
2009-11-03 17:34:00,151.763,16.074
2009-11-03 17:38:07,151.763,16.074
2009-11-03 17:38:31,151.763,16.074
2009-11-03 17:39:08,151.763,16.074
2009-11-03 21:28:51,204.253,-29.8663
2009-11-03 21:31:14,204.253,-29.8663
2009-11-03 21:31:51,204.253,-29.8663
2009-11-03 22:36:24,248.967,-47.5867
2009-11-03 22:38:22,26.5934,61.7509
2009-11-03 22:57:29,NULL,NULL
2009-11-04 01:53:41,228.482,-59.1358
2009-11-04 03:08:55,359.783,-30.6282
2009-11-04 03:10:44,359.783,-30.6282
2009-11-04 04:02:37,359.783,-30.6282
2009-11-04 04:03:11,359.783,-30.6282
2009-11-04 04:03:49,359.783,-30.6282
2009-11-04 04:04:10,359.783,-30.6282
2009-11-04 04:05:01,359.783,-30.6282
2009-11-04 04:06:00,359.783,-30.6282
2009-11-04 04:06:23,359.783,-30.6282
2009-11-04 04:11:36,359.783,-30.6282
2009-11-04 04:11:45,359.783,-30.6282
2009-11-04 04:11:52,359.783,-30.6282
2009-11-04 04:11:59,359.783,-30.6282
2009-11-04 04:12:08,359.783,-30.6282
2009-11-04 04:13:01,359.783,-30.6282
2009-11-04 04:24:55,264.37,-29.13
2009-11-04 04:42:53,329.717,-30.2256
2009-11-04 05:16:46,345.283,58.8783
2009-11-04 05:35:10,128.836,-45.1763
2009-11-04 05:37:42,228.482,-59.1358
2009-11-04 07:35:24,38.2025,20.2881
2009-11-04 07:39:15,345.725,-44.7167
2009-11-04 08:07:23,116.073,37.8881
2009-11-04 08:43:50,345.725,44.7167
2009-11-04 08:50:31,345.725,44.7167
2009-11-04 08:53:27,345.725,44.7167
2009-11-04 09:59:10,116.073,37.8881
2009-11-04 10:01:22,116.073,37.8881
2009-11-04 10:23:32,28.165,1.78811
2009-11-04 10:25:22,28.165,1.78811
2009-11-04 10:35:56,116.073,37.8881
2009-11-04 10:36:45,299.868,40.7339
2009-11-04 10:40:50,35.665,43.0355
2009-11-04 10:51:30,194.047,-5.78931
2009-11-04 10:56:59,228.482,-59.1358
2009-11-04 10:58:39,128.836,-45.1763
2009-11-04 11:28:08,299.868,40.7339
2009-11-04 14:18:19,194.047,-5.78931
2009-11-04 14:20:29,194.047,-5.78931
2009-11-04 14:20:43,194.047,-5.78931
2009-11-04 14:22:28,194.047,-5.78931
2009-11-04 15:26:12,10.6846,41.2693
2009-11-04 16:07:07,258.388,-39.7622
2009-11-04 16:59:12,354.5,-64.2
2009-11-04 17:15:34,116.073,37.8881
2009-11-04 19:10:11,10.6846,41.2693
2009-11-05 00:58:02,204.253,-29.8663
2009-11-05 00:58:31,204.253,-29.8663
2009-11-05 00:59:31,204.253,-29.8663
2009-11-05 00:59:49,204.253,-29.8663
2009-11-05 02:45:36,204.253,-29.8663
2009-11-05 02:45:52,204.253,-29.8663
2009-11-05 03:24:44,329.717,-30.2256
2009-11-05 03:25:05,329.717,-30.2256
2009-11-05 03:25:23,329.717,-30.2256
2009-11-05 03:35:01,329.717,-30.2256
2009-11-05 03:38:55,329.717,-30.2256
2009-11-05 04:15:52,329.717,-30.2256
2009-11-05 04:16:19,329.717,-30.2256
2009-11-05 04:49:04,329.717,-30.2256
2009-11-05 04:50:13,329.717,-30.2256
2009-11-05 05:05:03,194.047,-5.78931
2009-11-05 05:08:46,116.073,37.8881
2009-11-05 05:09:15,194.047,-5.78931
2009-11-05 05:36:19,116.073,37.8881
2009-11-05 06:01:37,343.491,16.1482
2009-11-05 06:59:49,329.717,-30.2256
2009-11-05 07:01:05,329.717,-30.2256
2009-11-05 07:08:15,329.717,-30.2256
2009-11-05 07:13:18,343.491,16.1482
2009-11-05 07:13:52,343.491,16.1482
2009-11-05 07:15:07,343.491,16.1482
2009-11-05 07:29:09,354.5,-64.2
2009-11-05 07:29:35,359.783,-30.6282
2009-11-05 08:29:39,194.047,-5.78931
2009-11-05 09:15:15,265,27.33
2009-11-05 10:47:06,216.752,23.8
2009-11-05 11:46:43,266.4,-28.9333
2009-11-05 12:45:17,343.491,16.1482
2009-11-05 14:48:18,194.39,54.4807
2009-11-05 15:49:28,128.55,-45.75
2009-11-05 16:52:23,310.038,-0.870853
2009-11-05 18:05:50,289.929,60.7278
2009-11-05 18:16:04,169.545,48.0369
2009-11-05 18:26:09,219.901,-60.8356
2009-11-05 19:13:11,165.834,35.9699
2009-11-05 23:07:09,308,40
2009-11-05 23:20:17,308,40
2009-11-05 23:22:34,308,40
2009-11-06 00:10:55,308,40
2009-11-06 00:27:53,308,40
2009-11-06 05:21:03,193.98,-5.82
2009-11-06 09:15:51,128.55,-45.75
2009-11-06 09:16:29,128.836,-45.1764
2009-11-06 09:17:25,128.836,-45.1764
2009-11-06 09:18:06,128.836,-45.1764
2009-11-06 09:19:01,128.833,-45.1761
2009-11-06 09:21:43,128.833,-45.1761
2009-11-06 10:43:28,68.6889,-42.1856
2009-11-06 11:01:20,68.6889,-42.1856
